,country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,lon,lat
911,United Kingdom,1997,GBR,58250192.0,1713664294912.0,6.71,0.115,562.708,-24.053,-4.099,558.531,-31.197,-5.29,9.588,0.326,0.212,9.66,0.328,0.214,154.729,2.656,672.887,11.552,0.393,403.467,66777.117,64321.973,54181.129,169.56,2817.366,1125.581,9176.619,28.976,45150.043,1.535,7.211,0.124,182.887,3.14,12.183,11.969,-4.177,-0.072,113.26,1.944,47.07,0.808,207.743,3.566,0.059,3.428,2629.999,1.015,2.315,1.778,1.725,2.468,6.872,4.036,10.869,1.704,2.604,0.18,2.737,0.855,2.875,4.145,-0.059,2.123,1.533,3.321,0.006,0.029,0.036,0.001,697.17,709.65,110.178,19.58,-3.435973,55.378051
912,United Kingdom,1998,GBR,58438320.0,1766690914304.0,6.838,0.117,568.544,5.836,1.037,553.155,-5.376,-0.963,9.466,0.313,0.208,9.729,0.322,0.214,154.088,2.637,696.918,11.926,0.394,410.306,67345.664,64875.129,54335.223,177.008,3008.727,1110.192,9381.552,32.85,45486.602,1.505,7.448,0.127,191.361,3.275,12.105,11.891,-15.389,-0.263,112.4,1.923,46.83,0.801,204.934,3.507,0.066,3.874,2658.161,1.038,2.348,1.862,1.766,2.413,6.762,3.997,10.712,1.737,2.67,0.176,2.718,0.91,3.1,4.267,-0.28,2.074,1.757,3.29,0.006,0.029,0.036,0.001,694.89,707.37,128.374,22.58,-3.435973,55.378051
913,United Kingdom,1999,GBR,58635204.0,1822988828672.0,6.531,0.111,561.65,-6.894,-1.213,545.418,-7.737,-1.399,9.302,0.299,0.206,9.579,0.308,0.212,138.313,2.359,682.952,11.647,0.375,416.836,67907.312,65420.551,54473.531,183.179,3213.959,1093.96,9583.216,36.591,45106.746,1.451,6.171,0.105,205.231,3.5,11.655,11.443,-16.232,-0.277,109.89,1.874,37.06,0.632,201.663,3.439,0.064,3.74,2644.843,0.945,2.271,1.805,1.562,2.355,6.653,3.957,10.555,1.757,2.74,0.172,2.697,0.956,2.651,4.441,-0.296,1.994,1.706,3.257,0.006,0.029,0.036,0.001,670.94,683.41,121.302,21.598,-3.435973,55.378051
914,United Kingdom,2000,GBR,58850044.0,1889457799168.0,6.332,0.108,569.034,7.384,1.315,559.251,13.833,2.536,9.503,0.296,0.21,9.669,0.301,0.214,144.443,2.454,746.593,12.686,0.395,423.168,68476.344,65979.805,54617.977,189.625,3424.09,1084.178,9781.454,40.034,45276.035,1.41,6.446,0.11,210.131,3.571,11.649,11.437,-9.783,-0.166,106.0,1.801,36.05,0.613,198.238,3.369,0.059,3.444,2664.497,0.877,2.236,1.829,1.57,2.297,6.546,3.918,10.398,1.771,2.806,0.169,2.675,0.99,2.311,4.441,-0.191,1.924,1.592,3.224,0.006,0.03,0.037,0.001,673.09,685.57,177.559,31.204,-3.435973,55.378051
915,United Kingdom,2001,GBR,59092016.0,1939162398720.0,5.844,0.099,577.971,8.937,1.571,567.638,8.387,1.5,9.606,0.293,0.211,9.781,0.298,0.215,153.534,2.598,728.067,12.321,0.375,429.012,69054.312,66547.438,54771.512,196.118,3634.25,1073.845,9980.104,43.323,45515.711,1.387,6.493,0.11,210.16,3.556,11.749,11.564,-10.332,-0.175,101.11,1.711,34.65,0.586,198.651,3.362,0.056,3.289,2689.615,0.775,2.252,1.867,1.659,2.238,6.443,3.882,10.247,1.785,2.866,0.166,2.654,1.018,2.31,4.403,-0.218,1.912,1.544,3.19,0.006,0.03,0.037,0.001,683.35,694.26,150.097,25.97,-3.435973,55.378051
916,United Kingdom,2002,GBR,59355688.0,1983811813376.0,5.988,0.101,560.273,-17.697,-3.062,551.553,-16.085,-2.834,9.292,0.278,0.21,9.439,0.282,0.213,141.691,2.387,737.184,12.42,0.372,435.0,69614.594,67098.992,54913.199,202.296,3841.28,1065.125,10176.234,46.578,44345.59,1.327,6.179,0.104,207.03,3.488,11.391,11.207,-8.72,-0.147,99.01,1.668,32.63,0.55,196.13,3.304,0.055,3.254,2632.163,0.752,2.132,1.753,1.464,2.178,6.34,3.843,10.09,1.793,2.917,0.163,2.634,1.041,2.07,4.22,-0.168,1.888,1.508,3.156,0.005,0.03,0.037,0.001,665.2,676.11,176.911,31.576,-3.435973,55.378051
917,United Kingdom,2003,GBR,59649800.0,2050645557248.0,5.868,0.098,571.619,11.346,2.025,565.573,14.02,2.542,9.482,0.276,0.212,9.583,0.279,0.214,153.103,2.567,750.038,12.574,0.366,440.868,70186.211,67664.562,55066.305,207.859,4049.743,1059.079,10370.632,50.803,44826.98,1.304,5.563,0.093,208.462,3.495,11.484,11.301,-6.046,-0.101,94.87,1.59,32.23,0.54,194.397,3.259,0.071,4.226,2673.92,0.688,2.067,1.698,1.456,2.117,6.235,3.803,9.927,1.794,2.961,0.161,2.612,1.082,1.858,4.102,-0.107,1.82,1.917,3.119,0.005,0.03,0.037,0.001,674.12,685.04,178.419,31.213,-3.435973,55.378051
918,United Kingdom,2004,GBR,59995852.0,2100502593536.0,5.977,0.1,573.43,1.811,0.317,569.143,3.57,0.631,9.486,0.271,0.212,9.558,0.273,0.213,147.662,2.461,762.219,12.705,0.363,446.845,70759.641,68233.711,55213.965,213.478,4261.477,1054.792,10568.584,55.289,44807.617,1.28,5.619,0.094,211.734,3.529,11.332,11.15,-4.287,-0.071,89.86,1.498,33.13,0.552,197.952,3.299,0.075,4.486,2688.271,0.656,2.002,1.674,1.358,2.056,6.13,3.763,9.762,1.793,3.0,0.159,2.59,1.123,1.735,4.028,-0.08,1.793,1.941,3.085,0.005,0.031,0.037,0.002,668.94,679.87,188.79,32.923,-3.435973,55.378051
919,United Kingdom,2005,GBR,60383740.0,2160945659904.0,5.941,0.098,570.338,-3.091,-0.539,602.985,33.842,5.946,9.986,0.279,0.222,9.445,0.264,0.21,148.033,2.452,751.458,12.445,0.348,452.786,71329.977,68836.688,55362.0,219.469,4466.915,1087.439,10769.032,59.777,45021.445,1.258,5.991,0.099,205.438,3.402,11.161,10.98,32.646,0.541,86.26,1.429,31.97,0.529,200.448,3.32,0.074,4.488,2718.563,0.616,1.926,1.756,1.282,1.995,6.025,3.726,9.592,1.791,3.03,0.163,2.569,1.157,1.736,3.818,0.692,1.799,1.856,3.048,0.005,0.031,0.038,0.002,663.04,673.97,181.12,31.757,-3.435973,55.378051
920,United Kingdom,2006,GBR,60803700.0,2212969054208.0,5.893,0.097,567.846,-2.493,-0.437,578.948,-24.037,-3.986,9.522,0.262,0.216,9.339,0.257,0.211,160.844,2.645,755.932,12.432,0.342,458.679,71897.828,69415.641,55522.84,224.741,4661.041,1098.541,10966.215,64.305,44165.184,1.213,5.272,0.087,194.126,3.193,11.027,10.847,11.102,0.183,81.99,1.348,30.91,0.508,197.183,3.243,0.074,4.528,2685.406,0.56,1.856,1.623,1.32,1.931,5.92,3.686,9.421,1.784,3.048,0.163,2.547,1.187,1.52,3.525,0.219,1.753,1.792,3.009,0.005,0.031,0.038,0.002,659.56,670.49,188.087,33.123,-3.435973,55.378051
921,United Kingdom,2007,GBR,61260680.0,2267379924992.0,6.117,0.1,559.566,-8.279,-1.458,565.942,-13.006,-2.246,9.238,0.25,0.217,9.134,0.247,0.215,150.844,2.462,754.217,12.312,0.333,464.796,72457.391,69981.578,55673.684,230.158,4857.561,1104.916,11162.375,68.814,42526.105,1.149,5.417,0.088,196.52,3.208,10.695,10.517,6.375,0.104,77.78,1.27,30.95,0.505,196.16,3.202,0.074,4.509,2605.178,0.542,1.776,1.575,1.181,1.868,5.815,3.646,9.246,1.775,3.062,0.163,2.527,1.212,1.488,3.451,0.144,1.738,1.739,2.969,0.005,0.031,0.038,0.002,644.25,655.18,194.651,34.786,-3.435973,55.378051
922,United Kingdom,2008,GBR,61742152.0,2251038392320.0,5.205,0.084,544.932,-14.634,-2.615,544.823,-21.119,-3.732,8.824,0.242,0.213,8.826,0.242,0.213,139.219,2.255,722.511,11.702,0.321,470.0,73002.32,70526.406,55812.906,234.908,5060.216,1104.806,11351.175,73.118,41425.242,1.136,4.75,0.077,202.655,3.282,10.282,10.104,-0.11,-0.002,72.46,1.174,30.79,0.499,188.8,3.058,0.07,4.304,2557.684,0.455,1.698,1.483,1.055,1.806,5.712,3.606,9.071,1.761,3.076,0.162,2.506,1.231,1.27,3.456,-0.002,1.678,1.658,2.929,0.005,0.032,0.038,0.002,623.87,634.81,177.579,32.587,-3.435973,55.378051
923,United Kingdom,2009,GBR,62243384.0,2151646494720.0,3.721,0.06,494.108,-50.825,-9.327,490.334,-54.489,-10.001,7.878,0.228,0.202,7.938,0.23,0.203,113.823,1.829,630.96,10.137,0.293,473.722,73496.43,71016.734,55926.727,239.789,5248.286,1101.032,11531.439,76.466,39076.035,1.13,4.881,0.078,188.07,3.022,9.299,9.124,-3.774,-0.061,67.2,1.08,28.48,0.458,180.264,2.896,0.054,3.348,2432.225,0.317,1.565,1.34,0.874,1.742,5.612,3.564,8.901,1.748,3.083,0.16,2.485,1.237,1.286,3.27,-0.075,1.639,1.375,2.889,0.005,0.032,0.038,0.002,567.88,578.81,136.852,27.697,-3.435973,55.378051
924,United Kingdom,2010,GBR,62760048.0,2190775025664.0,3.792,0.06,511.905,17.797,3.602,507.654,17.321,3.532,8.089,0.232,0.204,8.157,0.234,0.206,118.03,1.881,680.19,10.838,0.31,477.514,74008.328,71524.391,56044.758,244.527,5450.213,1096.782,11711.287,80.035,39665.391,1.136,4.738,0.075,201.927,3.217,9.422,9.248,-4.25,-0.068,62.34,0.993,29.01,0.462,179.848,2.866,0.057,3.569,2489.402,0.302,1.534,1.329,0.848,1.678,5.51,3.522,8.726,1.734,3.089,0.158,2.463,1.245,1.241,3.259,-0.088,1.583,1.451,2.848,0.005,0.032,0.038,0.002,580.39,591.32,168.285,32.874,-3.435973,55.378051
925,United Kingdom,2011,GBR,63286360.0,2221719158784.0,4.097,0.065,469.713,-42.191,-8.242,468.98,-38.674,-7.618,7.41,0.211,0.199,7.422,0.211,0.199,117.15,1.851,614.538,9.71,0.277,481.61,74478.055,71993.367,56161.906,248.98,5618.449,1096.049,11883.347,83.753,37228.535,1.06,4.453,0.07,168.236,2.658,8.665,8.518,-0.733,-0.012,58.8,0.929,28.05,0.443,172.06,2.719,0.059,3.719,2356.059,0.304,1.362,1.189,0.795,1.616,5.407,3.478,8.548,1.721,3.074,0.157,2.441,1.25,1.203,2.642,-0.015,1.511,1.353,2.803,0.004,0.032,0.038,0.002,539.08,548.39,144.825,30.833,-3.435973,55.378051
926,United Kingdom,2012,GBR,63808728.0,2250912301056.0,3.724,0.058,487.477,17.763,3.782,492.863,23.882,5.092,7.724,0.219,0.207,7.64,0.217,0.204,148.005,2.32,638.453,10.006,0.284,485.334,74965.523,72486.234,56309.914,252.626,5776.688,1101.435,12053.635,87.327,37385.125,1.06,3.646,0.057,158.24,2.48,8.91,8.764,5.386,0.084,56.78,0.89,27.66,0.433,170.288,2.669,0.056,3.573,2385.497,0.269,1.393,1.237,0.992,1.556,5.307,3.435,8.381,1.701,3.052,0.157,2.419,1.251,0.959,2.434,0.112,1.475,1.293,2.76,0.004,0.032,0.038,0.002,559.23,568.54,150.976,30.971,-3.435973,55.378051
927,United Kingdom,2013,GBR,64302296.0,2293924888576.0,4.029,0.063,477.611,-9.866,-2.024,482.374,-10.488,-2.128,7.502,0.21,0.203,7.428,0.208,0.201,142.457,2.215,620.4,9.648,0.27,489.364,75443.133,72968.609,56452.371,256.842,5934.311,1106.198,12219.392,90.858,36969.359,1.036,4.216,0.066,157.622,2.451,8.571,8.427,4.763,0.074,53.14,0.826,27.67,0.43,165.756,2.578,0.055,3.531,2377.215,0.279,1.352,1.208,0.948,1.5,5.211,3.394,8.218,1.686,3.03,0.157,2.396,1.249,1.088,2.409,0.103,1.426,1.2,2.718,0.004,0.033,0.038,0.002,541.85,551.16,142.789,29.897,-3.435973,55.378051
928,United Kingdom,2014,GBR,64773504.0,2363952726016.0,4.215,0.065,438.807,-38.804,-8.125,439.467,-42.908,-8.895,6.785,0.186,0.196,6.774,0.186,0.195,115.434,1.782,598.352,9.238,0.253,493.578,75881.938,73408.078,56567.805,261.278,6078.803,1106.858,12385.902,94.577,34653.727,0.95,4.436,0.068,144.492,2.231,7.899,7.755,0.66,0.01,50.76,0.784,28.47,0.44,166.511,2.571,0.057,3.72,2244.643,0.281,1.233,1.085,0.767,1.446,5.115,3.351,8.058,1.672,3.002,0.156,2.374,1.248,1.144,2.171,0.013,1.426,1.22,2.677,0.004,0.033,0.039,0.002,502.35,511.66,159.545,36.359,-3.435973,55.378051
929,United Kingdom,2015,GBR,65224368.0,2415783051264.0,4.393,0.067,422.461,-16.346,-3.725,431.181,-8.285,-1.885,6.611,0.178,0.189,6.477,0.175,0.186,91.548,1.404,591.012,9.061,0.245,497.972,76304.398,73839.258,56659.352,265.919,6226.702,1115.578,12556.675,97.784,34908.098,0.942,4.641,0.071,147.899,2.268,7.609,7.467,8.72,0.134,50.11,0.768,28.36,0.435,170.773,2.618,0.049,3.206,2276.859,0.304,1.188,1.053,0.622,1.4,5.023,3.309,7.906,1.661,2.975,0.156,2.353,1.241,1.21,2.179,0.162,1.431,1.059,2.636,0.004,0.033,0.039,0.002,487.0,496.3,168.552,39.898,-3.435973,55.378051
930,United Kingdom,2016,GBR,65655204.0,2460057337856.0,4.553,0.069,399.43,-23.031,-5.452,407.491,-23.69,-5.494,6.207,0.166,0.181,6.084,0.162,0.177,47.825,0.728,575.488,8.765,0.234,502.525,76703.836,74246.75,56707.18,270.477,6392.444,1123.639,12730.605,100.605,34312.461,0.916,4.559,0.069,165.742,2.524,7.258,7.091,8.061,0.123,51.6,0.786,28.1,0.428,173.93,2.649,0.043,2.821,2252.792,0.306,1.124,1.017,0.333,1.356,4.934,3.269,7.757,1.651,2.956,0.156,2.333,1.23,1.205,2.377,0.178,1.447,0.94,2.596,0.004,0.033,0.039,0.002,465.58,476.54,176.058,44.077,-3.435973,55.378051
931,United Kingdom,2017,GBR,66064808.0,2506603626496.0,4.41,0.067,387.367,-12.063,-3.02,393.01,-14.481,-3.554,5.949,0.157,0.175,5.863,0.155,0.172,39.129,0.592,548.162,8.297,0.219,506.935,77091.203,74639.758,56746.305,274.779,6554.142,1129.281,12905.456,103.584,34012.988,0.896,4.301,0.065,161.697,2.448,6.987,6.821,5.643,0.085,51.34,0.777,28.37,0.429,174.851,2.647,0.045,2.979,2247.062,0.292,1.073,0.972,0.27,1.314,4.847,3.229,7.611,1.638,2.934,0.156,2.313,1.221,1.097,2.263,0.13,1.428,0.986,2.556,0.004,0.033,0.039,0.002,450.65,461.61,160.795,41.51,-3.435973,55.378051
932,United Kingdom,2018,GBR,66432996.0,2540210225152.0,4.364,0.066,379.73,-7.637,-1.972,385.006,-8.004,-2.037,5.795,0.152,0.172,5.716,0.149,0.17,33.28,0.501,535.782,8.065,0.211,511.299,77470.93,75024.758,56779.586,279.255,6715.627,1134.558,13078.543,106.621,33682.484,0.881,4.476,0.067,161.485,2.431,6.825,6.661,5.276,0.079,50.78,0.764,28.13,0.423,173.087,2.605,0.046,3.037,2237.628,0.278,1.031,0.939,0.226,1.274,4.76,3.189,7.468,1.624,2.908,0.155,2.294,1.214,1.086,2.145,0.126,1.411,1.004,2.518,0.003,0.034,0.039,0.002,442.48,453.43,156.052,41.096,-3.435973,55.378051
933,United Kingdom,2019,GBR,66778660.0,,4.448,0.067,364.753,-14.976,-3.944,370.323,-14.683,-3.814,5.546,,0.169,5.462,,0.167,24.513,0.367,514.139,7.699,,515.747,77835.68,75395.086,56804.098,283.538,6874.948,1140.127,13247.538,109.814,32725.4,,4.283,0.064,159.321,2.386,6.59,6.426,5.569,0.083,50.12,0.751,28.37,0.425,168.996,2.531,0.048,3.193,2185.358,0.275,0.984,0.889,0.166,1.235,4.676,3.149,7.329,1.608,2.882,0.155,2.274,1.208,0.975,2.083,0.122,1.369,1.041,2.481,0.003,0.034,0.039,0.002,429.13,440.08,149.386,40.955,-3.435973,55.378051
934,United Kingdom,2020,GBR,67059472.0,,3.9,0.058,326.263,-38.49,-10.552,331.979,-38.344,-10.354,4.951,,0.169,4.865,,0.166,22.809,0.34,464.667,6.929,,519.647,78161.945,75727.07,56826.91,286.981,7024.368,1145.843,13391.52,112.524,29245.209,,3.443,0.051,149.42,2.228,,,5.716,0.085,,,,,143.981,2.147,0.04,2.71,1961.168,0.238,0.925,0.844,0.161,1.197,4.598,3.111,7.2,1.591,2.854,0.155,2.256,1.199,0.845,1.977,0.141,1.286,0.915,2.446,0.003,0.034,0.039,0.002,,,138.404,42.421,-3.435973,55.378051
935,United Kingdom,2021,GBR,67281040.0,,3.9,0.058,346.773,20.51,6.286,353.039,21.06,6.344,5.247,,0.177,5.154,,0.174,23.69,0.352,,,,523.547,78508.719,76080.102,56850.594,290.455,7183.232,1152.108,13545.631,115.259,29641.014,,3.474,0.052,158.864,2.361,,,6.265,0.093,,,,,154.111,2.291,0.041,2.735,1994.278,0.233,0.934,0.86,0.158,1.162,4.52,3.074,7.069,1.574,2.827,0.155,2.237,1.19,0.834,2.005,0.159,1.302,0.924,2.411,0.003,0.034,0.039,0.002,,,,,-3.435973,55.378051
936,United States,1970,USA,200328336.0,4912635707392.0,34.924,0.174,4339.686,304.541,7.547,4661.202,186.414,4.166,23.268,0.949,0.256,21.663,0.883,0.238,1168.091,5.831,,,,916.766,154324.578,271822.438,90342.484,677.345,17720.414,117668.039,44358.469,309.097,90880.0,3.706,26.249,0.131,1059.211,5.287,,,321.516,1.605,,,,,2038.082,10.174,0.066,13.13,18205.84,12.109,29.128,23.907,20.506,21.524,36.355,29.661,30.662,26.542,74.175,23.7,44.997,53.811,9.451,59.151,6.991,29.966,29.605,23.65,0.029,0.114,0.148,0.005,,,,,-95.712891,37.09024
937,United States,1971,USA,202907920.0,5065682190336.0,35.51,0.175,4365.465,25.779,0.594,4631.838,-29.364,-0.63,22.827,0.914,0.249,21.515,0.862,0.235,1107.406,5.458,,,,952.275,158690.031,276454.281,91449.891,692.606,18817.342,117934.414,46455.773,322.153,91613.023,3.67,15.261,0.075,1096.927,5.406,,,266.373,1.313,,,,,2097.305,10.336,0.064,13.056,18589.008,11.706,28.154,23.054,19.429,20.871,36.066,29.52,30.449,24.104,72.87,23.536,43.916,52.038,4.748,56.738,5.809,29.117,29.234,23.512,0.029,0.116,0.151,0.005,,,,,-95.712891,37.09024
938,United States,1972,USA,205238384.0,5334296952832.0,36.523,0.178,4573.015,207.55,4.754,4803.261,171.423,3.701,23.403,0.9,0.246,22.281,0.857,0.234,1124.841,5.481,,,,988.799,163263.047,281257.531,92574.727,705.914,19933.016,118164.656,48724.945,335.65,95080.078,3.658,13.308,0.065,1115.673,5.436,,,230.246,1.122,,,,,2269.174,11.056,0.066,13.496,19514.082,11.359,28.179,23.071,19.756,20.245,35.786,29.379,30.25,21.921,71.508,23.368,42.911,50.312,3.836,54.369,5.016,29.217,28.075,23.382,0.03,0.118,0.154,0.005,,,,,-95.712891,37.09024
939,United States,1973,USA,207314768.0,5637203296256.0,36.917,0.178,4785.048,212.034,4.637,4980.853,177.592,3.697,24.026,0.884,0.245,23.081,0.849,0.235,1220.645,5.888,,,,1025.716,168048.094,286238.375,93795.375,719.1,21107.873,118360.469,51050.305,349.733,98110.688,3.608,13.187,0.064,1174.859,5.667,,,195.804,0.944,,,,,2325.358,11.217,0.068,14.083,20339.795,10.842,28.005,23.13,20.823,19.632,35.505,29.242,30.073,19.851,70.174,23.203,41.922,48.657,3.279,53.308,4.402,28.269,27.279,23.251,0.031,0.12,0.157,0.005,,,,,-95.712891,37.09024
940,United States,1974,USA,209277968.0,5621366128640.0,36.806,0.176,4621.046,-164.003,-3.427,4818.755,-162.098,-3.254,23.026,0.857,0.243,22.081,0.822,0.233,1199.284,5.731,,,,1062.522,172669.156,291057.125,94994.664,728.0,22242.09,118558.172,53277.77,364.109,94814.602,3.53,8.9,0.043,1134.215,5.42,,,197.709,0.945,,,,,2227.464,10.644,0.069,14.377,19842.607,10.793,27.155,22.583,20.445,19.09,35.215,29.1,29.895,18.138,68.78,23.046,41.02,47.216,2.274,50.209,4.576,27.473,27.443,23.122,0.032,0.122,0.16,0.006,,,,,-95.712891,37.09024
941,United States,1975,USA,211274544.0,5605795299328.0,30.463,0.144,4478.226,-142.82,-3.091,4660.437,-158.319,-3.285,22.059,0.831,0.241,21.196,0.799,0.232,1195.032,5.656,,,,1092.985,177147.375,295717.562,96189.695,735.112,23284.592,118740.383,55468.121,376.872,91442.547,3.446,7.112,0.034,1042.504,4.934,,,182.211,0.862,,,,,2190.352,10.367,0.06,12.763,19319.482,8.983,26.258,21.753,19.795,18.51,34.914,28.946,29.707,16.897,67.309,22.887,40.217,46.054,2.112,46.22,4.17,27.246,27.058,22.984,0.032,0.124,0.162,0.006,,,,,-95.712891,37.09024
942,United States,1976,USA,213270032.0,5899591090176.0,32.37,0.152,4747.762,269.536,6.019,4938.107,277.67,5.958,23.154,0.837,0.242,22.262,0.805,0.233,1281.173,6.007,,,,1125.355,181895.141,300655.688,97470.867,742.451,24347.398,118930.727,57818.703,390.369,95543.242,3.454,7.339,0.034,1062.805,4.983,,,190.345,0.893,,,,,2350.579,11.022,0.063,13.496,20376.51,9.14,26.388,22.147,20.453,17.98,34.622,28.801,29.531,15.644,65.838,22.735,39.476,44.956,1.856,44.528,4.422,27.52,26.984,22.85,0.033,0.126,0.165,0.006,,,,,-95.712891,37.09024
943,United States,1977,USA,215437408.0,6166912434176.0,33.979,0.158,4889.607,141.845,2.988,5203.208,265.102,5.368,24.152,0.844,0.249,22.696,0.793,0.234,1315.721,6.107,,,,1159.334,186784.75,305858.906,98786.586,749.713,25388.455,119244.336,60297.012,403.645,96991.727,3.388,7.262,0.034,1041.058,4.832,,,313.602,1.456,,,,,2478.311,11.504,0.062,13.276,20895.646,9.162,26.426,22.711,20.501,17.487,34.343,28.67,29.359,14.622,64.402,22.605,38.825,43.968,1.904,42.647,7.116,28.029,26.717,22.72,0.034,0.129,0.168,0.006,,,,,-95.712891,37.09024
944,United States,1978,USA,217881440.0,6518624223232.0,35.616,0.163,4941.362,51.754,1.058,5189.524,-13.684,-0.263,23.818,0.796,0.243,22.679,0.758,0.231,1314.183,6.032,,,,1194.95,191726.109,311048.406,100100.766,757.836,26433.684,119492.492,62821.656,417.215,98031.711,3.277,8.123,0.037,1045.228,4.797,,,248.163,1.139,,,,,2524.642,11.587,0.062,13.57,21359.291,9.024,25.902,22.272,20.12,17.011,34.057,28.533,29.183,13.735,62.979,22.472,38.198,43.051,2.082,40.984,5.876,27.564,26.568,22.593,0.034,0.131,0.171,0.006,,,,,-95.712891,37.09024
945,United States,1979,USA,220463104.0,6740172079104.0,35.94,0.163,5008.579,67.217,1.36,5242.012,52.488,1.011,23.777,0.778,0.243,22.718,0.743,0.232,1427.458,6.475,,,,1230.891,196734.688,316290.438,101528.227,766.703,27514.17,119725.922,65263.547,431.151,97904.82,3.202,8.867,0.04,1080.485,4.901,,,233.433,1.059,,,,,2441.892,11.076,0.063,13.936,21584.4,8.988,25.53,22.139,20.868,16.579,33.77,28.397,29.021,13.045,61.607,22.345,37.563,42.205,2.462,40.182,5.75,26.323,26.564,22.471,0.035,0.133,0.174,0.006,,,,,-95.712891,37.09024
946,United States,1980,USA,223140016.0,6743208230912.0,32.922,0.148,4808.521,-200.058,-3.994,5071.376,-170.636,-3.255,22.727,0.752,0.244,21.549,0.713,0.232,1453.794,6.515,,,,1263.812,201543.203,321361.812,102982.016,773.394,28572.223,119988.781,67507.992,443.767,92999.719,3.077,6.69,0.03,1058.054,4.742,,,262.855,1.178,,,,,2244.444,10.058,0.057,12.616,20751.959,8.177,24.657,21.502,20.697,16.147,33.475,28.254,28.857,12.486,60.255,22.225,36.951,41.482,2.114,38.362,6.435,25.073,26.173,22.352,0.035,0.135,0.177,0.006,,,,,-95.712891,37.09024
947,United States,1981,USA,225654000.0,6911865389056.0,31.962,0.142,4686.369,-122.151,-2.54,4939.771,-131.604,-2.595,21.891,0.715,0.245,20.768,0.678,0.233,1502.932,6.66,,,,1295.774,206229.562,326301.594,104484.953,778.626,29604.312,120242.188,69609.602,456.31,89243.242,2.914,5.232,0.023,1032.089,4.574,,,253.402,1.123,,,,,2101.611,9.313,0.056,12.543,20138.094,7.936,24.618,21.085,21.455,15.745,33.203,28.109,28.714,12.107,58.957,22.092,36.398,40.872,2.206,36.935,5.77,24.579,26.875,22.243,0.036,0.137,0.179,0.007,,,,,-95.712891,37.09024
948,United States,1982,USA,228001424.0,6782206869504.0,28.441,0.125,4447.256,-239.113,-5.102,4697.361,-242.41,-4.907,20.602,0.693,0.243,19.505,0.656,0.23,1449.085,6.356,,,,1324.215,210676.828,330998.938,105934.039,783.616,30565.215,120492.289,71604.055,465.699,84728.156,2.848,4.99,0.022,960.901,4.214,,,250.105,1.097,,,,,1994.45,8.748,0.041,9.389,19318.141,7.094,23.55,20.166,20.334,15.343,32.918,27.953,28.553,11.754,57.73,21.96,35.876,40.096,2.118,35.181,5.673,23.899,20.858,22.119,0.036,0.139,0.182,0.007,,,,,-95.712891,37.09024
949,United States,1983,USA,230389968.0,7066236747776.0,30.44,0.132,4429.374,-17.882,-0.402,4691.386,-5.975,-0.127,20.363,0.664,0.244,19.226,0.627,0.23,1504.796,6.532,,,,1354.655,215106.203,335690.344,107438.836,788.705,31466.307,120754.297,73582.102,475.601,83556.289,2.724,5.089,0.022,901.094,3.911,,,262.013,1.137,,,,,1978.053,8.586,0.043,9.902,19250.531,7.426,23.304,19.702,20.574,14.984,32.641,27.791,28.399,11.464,56.487,21.817,35.402,39.315,2.391,32.642,5.453,23.945,20.515,21.985,0.036,0.141,0.184,0.007,,,,,-95.712891,37.09024
