,country,year,population,gdp,co2,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,consumption_co2
2383,Argentina,1970,23842804.0,278897360896.0,82.648,37.761,1599.024,9757.542,374.584,13.66,108.778,8743.33,1064.241,0.0,0.0
2384,Argentina,1971,24223380.0,292438867968.0,88.847,40.497,1687.871,9934.362,377.511,16.503,119.8,8831.303,1133.56,0.0,0.0
2385,Argentina,1972,24612798.0,301570162688.0,90.067,43.195,1777.938,10095.401,380.369,19.247,132.268,8902.274,1202.857,0.0,0.0
2386,Argentina,1973,25020592.0,319937937408.0,93.976,45.766,1871.914,10248.551,383.249,22.376,146.455,8961.448,1274.067,0.0,0.0
2387,Argentina,1974,25449752.0,340686405632.0,95.481,48.441,1967.394,10395.987,386.616,25.439,161.379,9013.403,1345.519,0.0,0.0
2388,Argentina,1975,25875562.0,337656020992.0,94.846,51.155,2062.24,10536.449,390.211,29.342,177.101,9059.02,1414.431,0.0,0.0
2389,Argentina,1976,26290258.0,336841146368.0,99.7,53.997,2161.939,10676.599,393.45,34.625,193.568,9099.471,1486.3,0.0,0.0
2390,Argentina,1977,26713780.0,357157961728.0,100.706,56.984,2262.646,10814.531,396.154,40.033,210.473,9136.697,1559.002,0.0,0.0
2391,Argentina,1978,27146124.0,341466742784.0,102.556,60.133,2365.202,10950.32,399.986,46.284,226.898,9169.929,1631.901,0.0,0.0
2392,Argentina,1979,27584138.0,365906460672.0,110.617,63.46,2475.819,11091.386,403.588,52.883,244.914,9200.377,1710.973,0.0,0.0
2393,Argentina,1980,28024808.0,371076956160.0,108.657,67.023,2584.476,11228.95,406.453,59.038,264.48,9229.286,1787.481,0.0,0.0
2394,Argentina,1981,28471284.0,349782016000.0,101.969,70.346,2686.445,11428.786,409.41,64.183,284.966,9327.152,1857.541,0.0,0.0
2395,Argentina,1982,28922768.0,338761515008.0,103.352,73.162,2789.797,11592.96,412.07,69.778,308.214,9387.974,1926.573,0.0,0.0
2396,Argentina,1983,29377144.0,350706597888.0,105.143,75.98,2894.94,11744.819,414.261,74.973,334.478,9434.69,1995.247,0.0,0.0
2397,Argentina,1984,29832200.0,357844353024.0,106.453,78.598,3001.392,11889.487,416.409,82.122,361.779,9472.905,2062.484,0.0,0.0
2398,Argentina,1985,30287120.0,334171439104.0,100.532,80.924,3101.924,12022.299,419.182,88.31,390.588,9505.186,2122.919,0.0,0.0
2399,Argentina,1986,30748332.0,358634684416.0,104.151,83.714,3206.075,12150.303,422.575,93.114,421.553,9529.038,2185.12,0.0,0.0
2400,Argentina,1987,31216450.0,367893610496.0,114.878,86.885,3320.954,12277.858,426.353,97.892,458.251,9541.716,2251.573,0.0,0.0
2401,Argentina,1988,31690790.0,360921169920.0,121.406,89.932,3442.36,12418.61,430.376,103.762,500.484,9561.062,2317.806,0.0,0.0
2402,Argentina,1989,32165770.0,338520801280.0,117.021,92.186,3559.381,12559.008,434.52,110.023,545.093,9584.438,2377.559,0.0,0.0
2403,Argentina,1990,32637658.0,338751160320.0,112.079,94.008,3671.46,12697.284,437.59,114.808,588.306,9610.635,2436.747,0.0,112.045
2404,Argentina,1991,33105766.0,376057921536.0,117.506,96.204,3788.966,12885.872,440.28,118.912,635.59,9681.717,2497.98,0.0,120.502
2405,Argentina,1992,33568280.0,416679788544.0,121.231,98.699,3910.197,13051.327,443.083,122.91,683.893,9725.941,2561.612,0.0,127.743
2406,Argentina,1993,34027240.0,444780216320.0,117.777,101.46,4027.974,13203.18,445.384,127.662,724.701,9760.017,2628.767,0.0,123.145
2407,Argentina,1994,34488696.0,472926748672.0,122.229,104.51,4150.203,13359.154,448.945,133.4,767.378,9793.763,2695.97,0.0,126.951
2408,Argentina,1995,34946116.0,461601013760.0,127.765,107.131,4277.968,13521.617,452.646,138.812,820.574,9828.461,2758.805,0.0,129.745
2409,Argentina,1996,35389360.0,489406464000.0,134.762,109.553,4412.73,13693.349,455.745,144.59,878.115,9865.43,2824.726,0.0,136.557
2410,Argentina,1997,35815968.0,531526418432.0,137.641,112.722,4550.371,13872.027,458.523,147.913,939.619,9906.467,2891.594,0.0,143.493
2411,Argentina,1998,36233196.0,554567008256.0,139.452,116.005,4689.823,14059.551,461.362,150.053,1001.233,9954.538,2961.17,0.0,146.743
2412,Argentina,1999,36653032.0,538270564352.0,147.285,119.295,4837.109,14251.72,463.517,151.548,1068.854,9999.423,3033.895,0.0,148.986
2413,Argentina,2000,37070772.0,536481038336.0,142.358,122.066,4979.467,14438.01,465.173,152.606,1138.292,10043.354,3101.329,0.0,141.089
2414,Argentina,2001,37480492.0,515221291008.0,134.004,124.547,5113.471,14614.332,466.463,153.695,1203.101,10085.673,3165.665,0.0,129.714
2415,Argentina,2002,37885024.0,461203406848.0,124.392,126.276,5237.863,14837.689,467.562,155.142,1265.721,10184.638,3223.162,0.0,82.176
2416,Argentina,2003,38278164.0,504301027328.0,134.631,128.556,5372.494,15194.579,469.551,157.077,1334.791,10406.896,3282.519,0.0,112.729
2417,Argentina,2004,38668796.0,552377778176.0,157.043,131.257,5529.538,15642.983,471.75,158.498,1417.701,10698.258,3350.331,0.0,133.273
2418,Argentina,2005,39070504.0,604065431552.0,161.434,134.498,5690.972,16128.241,475.018,159.656,1499.669,11022.081,3422.13,0.0,140.506
2419,Argentina,2006,39476856.0,655699017728.0,174.609,138.262,5865.581,16632.281,478.884,160.854,1583.538,11351.512,3504.043,0.0,151.026
2420,Argentina,2007,39876116.0,718084636672.0,174.246,142.26,6039.827,16985.0,482.544,162.312,1670.715,11529.985,3581.994,0.0,156.507
2421,Argentina,2008,40273768.0,750663630848.0,188.106,146.25,6227.933,17278.959,486.42,163.774,1760.835,11635.838,3670.652,0.0,173.303
2422,Argentina,2009,40684344.0,709525635072.0,178.949,150.06,6406.882,17822.33,489.652,165.306,1848.83,12000.259,3753.034,0.0,158.286
2423,Argentina,2010,41100124.0,784986275840.0,186.733,154.238,6593.615,18290.641,493.642,166.797,1935.758,12281.838,3843.179,0.0,172.448
2424,Argentina,2011,41520736.0,835970465792.0,190.274,158.824,6783.888,18741.9,498.365,168.266,2028.345,12542.824,3930.087,0.0,190.216
2425,Argentina,2012,41952364.0,827404779520.0,191.292,163.008,6975.181,19110.422,503.374,169.397,2123.727,12720.052,4015.675,0.0,189.813
2426,Argentina,2013,42388268.0,847305113600.0,189.538,167.589,7164.719,19419.039,508.214,170.689,2215.065,12839.132,4103.162,0.0,198.616
2427,Argentina,2014,42824064.0,825981468672.0,188.397,171.925,7353.115,19702.518,513.75,172.077,2307.909,12934.213,4187.454,0.0,185.372
2428,Argentina,2015,43257064.0,847854960640.0,191.744,176.496,7544.858,19984.834,519.217,173.294,2401.443,13024.787,4274.408,0.0,200.071
2429,Argentina,2016,43668236.0,828372942848.0,189.92,180.525,7734.779,20250.051,523.409,174.136,2497.746,13100.082,4358.964,0.0,187.346
2430,Argentina,2017,44054616.0,850482233344.0,186.899,184.887,7921.678,20498.65,527.688,175.095,2594.188,13161.784,4439.819,0.0,191.066
2431,Argentina,2018,44413592.0,829373284352.0,180.599,189.256,8102.278,20731.756,532.045,176.454,2690.311,13214.289,4514.211,0.0,176.232
2432,Argentina,2019,44745516.0,0.0,178.512,193.397,8280.789,20954.602,534.188,178.225,2785.919,13258.624,4589.06,0.0,167.255
2433,Argentina,2020,45036032.0,0.0,169.263,196.906,8450.052,21160.943,536.831,180.211,2876.132,13295.703,4659.973,0.0,159.198
2434,Argentina,2021,45276788.0,0.0,186.448,201.576,8636.5,21379.012,541.647,182.536,2970.459,13327.324,4740.281,0.0,0.0
3718,Australia,1970,12595038.0,242644631552.0,147.48,35.638,3243.66,11931.92,2534.566,0.0,3.294,8688.26,670.163,0.0,0.0
3719,Australia,1971,12993837.0,253439754240.0,152.63,37.952,3396.29,12167.026,2608.828,0.0,7.394,8770.737,742.116,0.0,0.0
3720,Australia,1972,13300319.0,260535648256.0,157.336,40.388,3553.625,12341.253,2686.565,0.0,13.238,8787.628,813.434,0.0,0.0
3721,Australia,1973,13513318.0,274659475456.0,170.828,42.979,3724.453,12526.004,2766.279,0.0,19.723,8801.552,895.471,0.0,0.0
3722,Australia,1974,13713392.0,281474170880.0,172.19,45.548,3896.643,12682.035,2851.482,0.0,27.432,8785.393,972.18,0.0,0.0
3723,Australia,1975,13886865.0,289102987264.0,175.714,48.021,4072.357,12915.164,2938.425,0.0,35.801,8842.808,1050.11,0.0,0.0
3724,Australia,1976,14038078.0,300755714048.0,174.075,50.514,4246.432,13133.5,3027.295,0.0,45.06,8887.068,1123.562,0.0,0.0
3725,Australia,1977,14193365.0,303887974400.0,187.605,52.989,4434.037,13488.881,3123.477,0.0,56.111,9054.843,1201.46,0.0,0.0
3726,Australia,1978,14355814.0,312728256512.0,201.821,55.447,4635.858,13819.125,3227.557,0.0,69.913,9183.267,1282.941,0.0,0.0
3727,Australia,1979,14520529.0,329194274816.0,204.87,58.028,4840.728,14141.169,3334.872,0.0,85.199,9300.441,1362.629,0.0,0.0
3728,Australia,1980,14706329.0,335756460032.0,220.532,60.68,5061.259,14467.04,3452.858,0.0,102.87,9405.781,1444.851,0.0,0.0
3729,Australia,1981,14930055.0,348726755328.0,230.133,63.634,5291.393,14852.454,3574.001,0.0,123.231,9561.062,1530.527,0.0,0.0
3730,Australia,1982,15168446.0,348301459456.0,233.889,66.457,5525.282,15170.469,3697.474,0.0,145.761,9645.188,1615.59,0.0,0.0
3731,Australia,1983,15383079.0,348353560576.0,224.786,68.834,5750.068,15650.562,3819.763,0.44,168.551,9900.495,1692.479,0.0,0.0
3732,Australia,1984,15579478.0,372379582464.0,236.362,71.518,5986.43,16009.192,3947.71,0.714,192.602,10022.763,1773.886,0.0,0.0
3733,Australia,1985,15785685.0,391229276160.0,240.989,74.409,6227.419,16319.87,4083.399,1.066,222.749,10092.452,1845.795,0.0,0.0
3734,Australia,1986,16012299.0,399344402432.0,239.723,77.317,6467.142,16585.828,4217.857,1.385,250.841,10118.686,1919.742,0.0,0.0
3735,Australia,1987,16259251.0,419094036480.0,255.851,80.195,6722.994,16830.688,4365.251,1.641,279.813,10107.694,1996.094,0.0,0.0
3736,Australia,1988,16525901.0,437912797184.0,260.88,83.33,6983.874,17065.809,4515.753,1.99,309.499,10081.936,2073.302,0.0,0.0
3737,Australia,1989,16796586.0,457176154112.0,277.487,86.71,7261.361,17307.205,4677.544,2.524,339.844,10045.846,2154.738,0.0,0.0
3738,Australia,1990,17048002.0,464136601600.0,278.154,90.173,7539.515,17570.596,4819.424,9.797,374.299,10031.079,2243.58,2.242,243.168
3739,Australia,1991,17271092.0,461003816960.0,279.529,93.356,7819.043,17801.463,4965.507,16.798,407.085,9982.421,2331.825,4.472,243.848
3740,Australia,1992,17462500.0,477843226624.0,284.525,96.279,8103.569,18112.225,5115.559,24.102,441.055,10008.656,2419.742,6.831,246.449
3741,Australia,1993,17631514.0,500840595456.0,288.871,99.284,8392.439,18443.414,5265.657,31.239,476.725,10050.975,2510.129,9.405,247.403
3742,Australia,1994,17805506.0,527346171904.0,293.697,102.768,8686.136,18758.582,5417.034,38.119,513.757,10072.446,2602.053,12.405,255.788
3743,Australia,1995,18003002.0,549172871168.0,305.003,106.126,8991.139,19254.334,5572.752,45.18,553.588,10263.193,2698.179,15.313,261.404
3744,Australia,1996,18211850.0,574551425024.0,311.886,109.37,9303.024,19769.168,5733.127,51.941,593.353,10466.144,2796.876,18.357,267.776
3745,Australia,1997,18410254.0,600621056000.0,320.283,112.554,9623.308,20227.07,5900.798,58.628,634.428,10603.763,2895.264,21.635,275.319
3746,Australia,1998,18601666.0,634305052672.0,334.076,116.03,9957.383,20763.215,6078.395,65.53,677.916,10805.832,2994.411,25.103,294.484
3747,Australia,1999,18800892.0,664206835712.0,343.489,119.55,10300.873,21257.074,6261.609,72.695,723.465,10956.203,3094.81,28.743,295.427
3748,Australia,2000,19017968.0,691886620672.0,349.635,123.171,10650.507,21809.037,6447.391,80.648,770.059,11158.529,3197.148,32.092,290.193
3749,Australia,2001,19248146.0,713625763840.0,357.132,126.711,11007.64,22275.979,6637.458,88.82,819.369,11268.339,3299.73,35.551,298.885
3750,Australia,2002,19475842.0,746683498496.0,361.541,130.199,11369.182,22703.252,6828.588,96.828,869.943,11334.071,3404.247,39.376,317.546
3751,Australia,2003,19699004.0,773868617728.0,369.28,133.783,11738.46,23295.082,7023.959,103.986,919.644,11556.622,3513.817,43.271,334.737
3752,Australia,2004,19925060.0,809419735040.0,382.821,137.338,12121.281,23863.266,7226.169,110.844,972.162,11741.983,3627.583,47.186,344.538
3753,Australia,2005,20171732.0,840554577920.0,386.154,141.002,12507.435,24322.406,7426.868,117.758,1026.639,11814.972,3744.091,51.076,343.943
3754,Australia,2006,20467032.0,868838998016.0,392.384,144.89,12899.819,24741.061,7631.253,124.804,1082.45,11841.242,3861.491,54.93,356.321
3755,Australia,2007,20830832.0,913875861504.0,399.625,148.862,13299.443,25219.205,7834.796,132.309,1143.498,11919.762,3980.965,59.014,368.229
3756,Australia,2008,21247876.0,942108901376.0,404.233,152.724,13703.677,25888.053,8039.468,139.791,1205.285,12184.375,4103.293,63.115,363.853
3757,Australia,2009,21660898.0,964937515008.0,407.065,156.553,14110.741,26400.822,8245.519,147.757,1268.399,12290.082,4225.661,66.853,394.753
3758,Australia,2010,22019166.0,994067742720.0,405.103,160.102,14515.845,27328.23,8446.055,155.947,1332.663,12812.385,4350.217,70.861,395.884
3759,Australia,2011,22357032.0,1026035417088.0,403.829,163.598,14919.674,28000.594,8638.18,163.821,1399.142,13080.92,4480.025,74.908,394.286
3760,Australia,2012,22729272.0,1064162361344.0,406.151,167.116,15325.825,28565.139,8827.317,172.108,1466.848,13239.314,4613.709,78.726,401.866
3761,Australia,2013,23111788.0,1087110184960.0,397.887,170.41,15723.713,29120.213,9003.664,180.955,1536.495,13396.5,4749.891,82.297,380.554
3762,Australia,2014,23469578.0,1117472423936.0,393.953,173.548,16117.666,29595.945,9171.795,190.227,1608.303,13478.28,4887.489,86.303,381.514
3763,Australia,2015,23820240.0,1145386827776.0,401.793,176.624,16519.459,30033.645,9345.983,201.055,1680.348,13514.188,5025.118,90.33,382.345
3764,Australia,2016,24195706.0,1176481300480.0,411.264,179.555,16930.723,30534.164,9525.532,213.495,1755.402,13603.442,5162.494,94.244,372.424
3765,Australia,2017,24590336.0,1205343092736.0,414.358,182.574,17345.082,31004.473,9702.438,228.357,1831.614,13659.392,5301.954,98.143,377.935
3766,Australia,2018,24979228.0,1238559621120.0,416.284,185.516,17761.363,31457.434,9871.81,245.282,1911.049,13696.068,5445.667,102.042,365.442
3767,Australia,2019,25357168.0,0.0,416.357,188.555,18177.723,31897.826,10036.28,265.482,1992.743,13720.104,5588.751,105.91,362.851
3768,Australia,2020,25670052.0,0.0,399.922,191.375,18577.643,32312.734,10192.424,282.754,2077.214,13735.09,5724.228,109.648,354.534
3769,Australia,2021,25921094.0,0.0,391.187,194.196,18968.83,32711.873,10343.382,300.027,2154.456,13743.041,5863.383,113.386,0.0
6702,Brazil,1970,96369888.0,443496726528.0,93.247,50.631,1243.283,38706.145,359.041,10.519,2.301,41545.438,820.791,0.0,0.0
6703,Brazil,1971,98766288.0,493683376128.0,102.075,55.038,1345.357,40022.398,368.025,11.901,2.55,42759.613,907.844,0.0,0.0
6704,Brazil,1972,101194392.0,552789540864.0,113.714,60.155,1459.072,41356.77,377.397,13.124,2.825,43980.277,1005.57,0.0,0.0
6705,Brazil,1973,103666904.0,629980135424.0,131.702,66.178,1590.774,42724.414,386.407,14.051,3.202,45216.215,1120.935,0.0,0.0
6706,Brazil,1974,106167376.0,681263693824.0,142.616,72.886,1733.39,44118.25,395.948,14.89,3.895,46467.438,1245.771,0.0,0.0
6707,Brazil,1975,108700512.0,716641599488.0,149.878,80.41,1883.268,45549.172,407.01,15.697,4.675,47748.48,1375.476,0.0,0.0
6708,Brazil,1976,111286504.0,790037659648.0,154.094,89.018,2037.363,47009.262,418.529,16.539,5.591,49054.473,1507.685,0.0,0.0
6709,Brazil,1977,113939888.0,828975480832.0,161.798,98.515,2199.161,48504.863,433.585,17.36,6.723,50388.277,1642.978,0.0,0.0
6710,Brazil,1978,116664384.0,870261981184.0,176.474,109.31,2375.635,50051.566,451.292,18.379,8.207,51758.504,1788.447,0.0,0.0
6711,Brazil,1979,119447304.0,929101316096.0,187.112,120.648,2562.747,51640.449,469.755,19.533,9.838,53160.281,1942.973,0.0,0.0
6712,Brazil,1980,122288384.0,1014791995392.0,185.471,132.732,2748.218,53282.766,489.742,20.841,11.721,54617.125,2093.183,0.0,0.0
6713,Brazil,1981,125168064.0,971272355840.0,170.614,144.661,2918.832,54946.203,509.465,22.588,13.406,56109.945,2228.711,0.0,0.0
6714,Brazil,1982,128065104.0,978935414784.0,170.812,156.217,3089.643,56640.688,531.017,24.717,15.788,57633.621,2361.904,0.0,0.0
6715,Brazil,1983,130977376.0,950507864064.0,165.349,165.469,3254.992,58339.164,554.943,27.769,19.166,59166.75,2487.645,0.0,0.0
6716,Brazil,1984,133888776.0,1001891168256.0,167.076,173.714,3422.068,60037.574,583.94,31.371,23.336,60698.078,2609.707,0.0,0.0
6717,Brazil,1985,136783184.0,1080097308672.0,179.589,182.473,3601.657,61238.102,618.811,34.819,28.33,61719.02,2737.224,0.0,0.0
6718,Brazil,1986,139643360.0,1160963031040.0,196.613,192.97,3798.271,62696.375,653.934,37.45,34.317,62980.676,2879.6,0.0,0.0
6719,Brazil,1987,142466272.0,1201712791552.0,205.333,203.634,4003.604,64275.668,694.168,39.703,40.956,64354.645,3025.141,0.0,0.0
6720,Brazil,1988,145253984.0,1200534847488.0,207.07,214.134,4210.673,65806.398,733.945,42.004,47.797,65678.297,3172.793,0.0,0.0
6721,Brazil,1989,148003424.0,1238775496704.0,211.445,224.649,4422.118,67253.055,773.875,44.118,55.103,66913.508,3324.373,0.0,0.0
6722,Brazil,1990,150706448.0,1185475198976.0,218.658,235.711,4640.776,68741.25,810.97,51.672,62.587,68183.047,3476.148,3.688,245.597
6723,Brazil,1991,153336448.0,1212665823232.0,229.394,247.487,4870.17,70358.414,853.436,59.033,69.923,69570.82,3632.848,7.443,252.134
6724,Brazil,1992,155900784.0,1220990205952.0,233.601,257.257,5103.771,72091.695,894.639,66.478,77.906,71070.5,3796.1,11.391,254.12
6725,Brazil,1993,158440864.0,1296907370496.0,244.306,267.421,5348.078,73708.016,936.982,74.054,86.636,72442.516,3967.352,15.632,262.847
6726,Brazil,1994,160980480.0,1389944766464.0,254.002,277.507,5602.079,75734.117,980.648,82.058,95.621,74214.609,4146.515,19.73,275.507
6727,Brazil,1995,163515328.0,1466460143616.0,268.678,289.035,5870.757,77706.625,1026.231,89.572,105.224,75918.445,4336.861,23.834,297.833
6728,Brazil,1996,166037120.0,1517464190976.0,289.311,302.919,6160.068,79545.117,1072.699,97.393,115.832,77467.625,4543.143,28.082,321.971
6729,Brazil,1997,168546704.0,1588456587264.0,306.949,318.186,6467.017,81564.688,1119.743,105.997,127.695,79180.25,4762.975,32.42,342.338
6730,Brazil,1998,171039808.0,1613655572480.0,317.359,334.361,6784.376,83878.82,1165.334,115.46,140.106,81177.016,4992.553,36.561,349.0
6731,Brazil,1999,173486272.0,1641348464640.0,327.256,350.8,7111.632,86227.836,1212.139,125.583,154.175,83198.781,5228.022,40.913,332.474
6732,Brazil,2000,175873712.0,1734491242496.0,340.183,366.847,7451.815,88358.102,1262.599,136.32,172.618,84988.859,5467.51,45.921,348.809
6733,Brazil,2001,178211888.0,1780379287552.0,346.166,382.074,7797.981,90449.102,1312.026,148.041,195.803,86733.695,5709.305,50.732,341.803
6734,Brazil,2002,180476688.0,1857599307776.0,347.765,396.464,8145.747,92600.438,1360.715,159.259,225.096,88537.258,5948.524,55.688,330.645
6735,Brazil,2003,182629280.0,1902060896256.0,344.645,409.56,8490.392,95777.32,1412.648,170.458,256.015,91369.5,6180.958,60.752,323.706
6736,Brazil,2004,184722048.0,2036566851584.0,361.434,422.833,8851.825,98307.211,1466.48,181.298,294.23,93537.961,6420.726,66.257,336.2
6737,Brazil,2005,186797344.0,2127880912896.0,364.371,437.182,9216.196,100588.0,1517.429,195.175,333.85,95454.383,6660.947,71.613,349.542
6738,Brazil,2006,188820688.0,2239747850240.0,368.871,452.622,9585.067,102609.594,1568.267,208.057,375.902,97107.102,6903.196,77.023,359.36
6739,Brazil,2007,190779456.0,2405103566848.0,390.573,469.822,9975.64,104483.938,1623.256,221.526,419.148,98590.875,7159.199,82.689,393.651
6740,Brazil,2008,192672320.0,2559006998528.0,412.638,488.706,10388.278,106192.57,1678.571,235.733,470.451,99886.867,7426.438,88.379,443.945
6741,Brazil,2009,194517552.0,2587477671936.0,389.775,507.737,10778.054,107676.125,1722.157,254.167,511.409,100980.648,7689.143,93.439,414.114
6742,Brazil,2010,196353504.0,2816706084864.0,440.269,529.025,11218.322,109106.328,1778.846,269.381,566.458,101970.586,7975.223,99.389,486.343
6743,Brazil,2011,198185296.0,2965069889536.0,462.58,551.87,11680.902,110519.32,1841.138,283.501,619.559,102920.984,8279.108,105.726,520.457
6744,Brazil,2012,199977712.0,3022025654272.0,498.309,576.868,12179.211,112065.531,1902.154,298.262,682.955,103968.891,8606.843,112.129,554.929
6745,Brazil,2013,201721776.0,3112905998336.0,532.418,603.52,12711.63,113782.375,1967.758,314.896,757.659,105153.32,8949.181,118.615,592.362
6746,Brazil,2014,203459648.0,3128572510208.0,557.901,630.428,13269.53,115510.266,2036.792,332.538,838.945,106323.305,9305.934,124.893,612.865
6747,Brazil,2015,205188208.0,3270706200576.0,529.353,655.51,13798.883,117248.336,2106.244,350.142,919.409,107532.023,9636.293,131.285,548.661
6748,Brazil,2016,206859584.0,2889037381632.0,492.748,677.925,14291.631,118768.977,2170.075,367.647,989.075,108559.922,9949.232,137.677,488.104
